X,Y,Z,C
22.9906,55.0867,-2.1317,4.0000
23.0080,54.9224,-2.1317,4.0000
23.0268,54.7582,-2.1317,4.0000
23.0469,54.5941,-2.1317,4.0000
23.0683,54.4300,-2.1317,4.0000
23.0909,54.2659,-2.1317,4.0000
23.1149,54.1020,-2.1317,4.0000
23.1402,53.9382,-2.1317,4.0000
23.1667,53.7744,-2.1317,4.0000
23.1946,53.6107,-2.1317,4.0000
23.2237,53.4471,-2.1317,4.0000
23.2542,53.2836,-2.1317,4.0000
23.2860,53.1203,-2.1317,4.0000
23.3191,52.9570,-2.1317,4.0000
23.3534,52.7938,-2.1317,4.0000
23.3891,52.6308,-2.1317,4.0000
23.4261,52.4679,-2.1317,4.0000
23.4645,52.3051,-2.1317,4.0000
23.5041,52.1425,-2.1317,4.0000
23.5451,51.9800,-2.1317,4.0000
23.5873,51.8176,-2.1317,4.0000
23.6309,51.6554,-2.1317,4.0000
24.5694,61.6524,-2.1317,4.0000
24.5344,61.5010,-2.1317,4.0000
24.5006,61.3496,-2.1317,4.0000
24.4681,61.1980,-2.1317,4.0000
24.4368,61.0463,-2.1317,4.0000
24.4067,60.8944,-2.1317,4.0000
24.3779,60.7424,-2.1317,4.0000
24.3503,60.5904,-2.1317,4.0000
24.3240,60.4382,-2.1317,4.0000
24.2989,60.2859,-2.1317,4.0000
24.2750,60.1335,-2.1317,4.0000
24.2524,59.9811,-2.1317,4.0000
24.2310,59.8285,-2.1317,4.0000
24.2108,59.6759,-2.1317,4.0000
24.1919,59.5232,-2.1317,4.0000
24.1742,59.3704,-2.1317,4.0000
24.1577,59.2176,-2.1317,4.0000
24.1425,59.0646,-2.1317,4.0000
24.1285,58.9117,-2.1317,4.0000
24.1157,58.7587,-2.1317,4.0000
24.1041,58.6056,-2.1317,4.0000
24.0938,58.4525,-2.1317,4.0000
24.0847,58.2993,-2.1317,4.0000
24.0768,58.1462,-2.1317,4.0000
24.0701,57.9930,-2.1317,4.0000
24.0647,57.8397,-2.1317,4.0000
24.0605,57.6865,-2.1317,4.0000
24.0575,57.5332,-2.1317,4.0000
24.0558,57.3799,-2.1317,4.0000
24.0552,57.2267,-2.1317,4.0000
24.0559,57.0734,-2.1317,4.0000
24.0579,56.9201,-2.1317,4.0000
24.0610,56.7669,-2.1317,4.0000
24.0654,56.6136,-2.1317,4.0000
24.0710,56.4604,-2.1317,4.0000
24.0778,56.3072,-2.1317,4.0000
24.0858,56.1540,-2.1317,4.0000
24.0951,56.0009,-2.1317,4.0000
24.1056,55.8478,-2.1317,4.0000
24.1174,55.6947,-2.1317,4.0000
24.1303,55.5417,-2.1317,4.0000
24.1445,55.3888,-2.1317,4.0000
24.1599,55.2359,-2.1317,4.0000
24.1766,55.0830,-2.1317,4.0000
24.1944,54.9302,-2.1317,4.0000
24.2135,54.7775,-2.1317,4.0000
24.2339,54.6249,-2.1317,4.0000
24.2554,54.4724,-2.1317,4.0000
24.2782,54.3199,-2.1317,4.0000
24.3023,54.1676,-2.1317,4.0000
24.3275,54.0153,-2.1317,4.0000
24.3540,53.8631,-2.1317,4.0000
24.3818,53.7111,-2.1317,4.0000
24.4108,53.5591,-2.1317,4.0000
24.4410,53.4073,-2.1317,4.0000
24.4724,53.2556,-2.1317,4.0000
24.5051,53.1040,-2.1317,4.0000
24.5391,52.9526,-2.1317,4.0000
24.5743,52.8013,-2.1317,4.0000
0.4874,51.9198,-2.1317,4.0000
0.8285,51.8585,-2.1317,4.0000
1.1691,51.7992,-2.1317,4.0000
1.5091,51.7417,-2.1317,4.0000
1.8485,51.6862,-2.1317,4.0000
2.1874,51.6326,-2.1317,4.0000
3.9499,55.8716,0.4074,5.0000
4.2375,55.8291,0.4074,5.0000
4.8311,56.7848,0.9951,6.0000
5.1715,56.9677,1.1250,6.0000
5.4502,56.9544,1.1383,6.0000
5.7278,56.9417,1.1510,6.0000
6.0043,56.9296,1.1632,6.0000
6.2798,56.9180,1.1747,6.0000
6.5543,56.9070,1.1858,6.0000
6.7835,56.6984,1.0805,6.0000
5.8857,51.1645,-2.1317,4.0000
6.2196,51.1328,-2.1317,4.0000
6.5533,51.1029,-2.1317,4.0000
6.8867,51.0748,-2.1317,4.0000
7.2198,51.0484,-2.1317,4.0000
7.5526,51.0238,-2.1317,4.0000
7.8852,51.0009,-2.1317,4.0000
8.2177,50.9798,-2.1317,4.0000
8.5499,50.9604,-2.1317,4.0000
8.8819,50.9428,-2.1317,4.0000
9.2138,50.9269,-2.1317,4.0000
9.5455,50.9128,-2.1317,4.0000
9.8772,50.9003,-2.1317,4.0000
10.2086,50.8896,-2.1317,4.0000
10.5401,50.8807,-2.1317,4.0000
10.8714,50.8734,-2.1317,4.0000
11.2026,50.8679,-2.1317,4.0000
11.5338,50.8641,-2.1317,4.0000
11.8650,50.8621,-2.1317,4.0000
12.1962,50.8617,-2.1317,4.0000
12.5274,50.8631,-2.1317,4.0000
12.8586,50.8662,-2.1317,4.0000
13.1898,50.8710,-2.1317,4.0000
13.5211,50.8776,-2.1317,4.0000
13.8525,50.8858,-2.1317,4.0000
14.1839,50.8958,-2.1317,4.0000
14.5155,50.9076,-2.1317,4.0000
14.8472,50.9210,-2.1317,4.0000
15.1790,50.9362,-2.1317,4.0000
15.5109,50.9531,-2.1317,4.0000
15.8431,50.9718,-2.1317,4.0000
16.1754,50.9922,-2.1317,4.0000
16.5080,51.0144,-2.1317,4.0000
16.8407,51.0383,-2.1317,4.0000
17.1738,51.0640,-2.1317,4.0000
17.5070,51.0914,-2.1317,4.0000
17.8406,51.1206,-2.1317,4.0000
17.2000,55.8441,0.6044,3.0000
17.2000,57.1509,1.3511,3.0000
17.2228,58.2322,1.9670,4.0000
17.5261,58.0583,1.8491,4.0000
17.7831,58.0876,1.8491,4.0000
18.0404,58.1182,1.8491,4.0000
18.3000,58.1428,1.8447,4.0000
18.5559,58.1835,1.8490,4.0000
18.8141,58.2184,1.8490,4.0000
19.0727,58.2546,1.8490,4.0000
19.3316,58.2923,1.8490,4.0000
19.5909,58.3314,1.8490,4.0000
19.8506,58.3719,1.8490,4.0000
20.1107,58.4139,1.8490,4.0000
20.3712,58.4575,1.8491,4.0000
20.6321,58.5024,1.8491,4.0000
20.8935,58.5488,1.8491,4.0000
1.5164,54.8511,-2.1317,4.0000
1.8257,54.7906,-2.1317,4.0000
2.1346,54.7320,-2.1317,4.0000
2.4432,54.6752,-2.1317,4.0000
3.9446,57.9143,0.0472,5.0000
4.2293,57.9143,0.0777,5.0000
4.5120,57.9143,0.1070,5.0000
4.7928,57.9143,0.1352,5.0000
5.0717,57.9143,0.1623,5.0000
5.3489,57.9143,0.1882,5.0000
5.6244,57.9143,0.2130,5.0000
5.8983,57.9143,0.2367,5.0000
6.1707,57.9143,0.2593,5.0000
6.4417,57.9143,0.2809,5.0000
6.7113,57.9143,0.3014,5.0000
6.9796,57.9143,0.3208,5.0000
7.2466,57.9143,0.3393,5.0000
7.5079,57.8918,0.3421,5.0000
7.7190,57.6104,0.1764,5.0000
7.9347,57.3242,0.0071,5.0000
8.1553,57.0331,-0.1661,5.0000
8.3810,56.7368,-0.3433,5.0000
8.6120,56.4353,-0.5246,5.0000
8.8483,56.1282,-0.7101,5.0000
9.0903,55.8154,-0.9001,5.0000
9.1597,53.8841,-2.1317,4.0000
9.4628,53.8684,-2.1317,4.0000
9.7658,53.8543,-2.1317,4.0000
10.0687,53.8420,-2.1317,4.0000
10.3715,53.8314,-2.1317,4.0000
10.6743,53.8225,-2.1317,4.0000
10.9770,53.8153,-2.1317,4.0000
11.2797,53.8098,-2.1317,4.0000
11.5824,53.8061,-2.1317,4.0000
11.8850,53.8040,-2.1317,4.0000
12.1876,53.8037,-2.1317,4.0000
12.4903,53.8050,-2.1317,4.0000
12.7929,53.8081,-2.1317,4.0000
13.0956,53.8129,-2.1317,4.0000
13.3983,53.8194,-2.1317,4.0000
13.7011,53.8276,-2.1317,4.0000
14.0039,53.8375,-2.1317,4.0000
14.3068,53.8492,-2.1317,4.0000
14.6097,53.8625,-2.1317,4.0000
14.9128,53.8776,-2.1317,4.0000
15.2159,53.8944,-2.1317,4.0000
15.5192,53.9129,-2.1317,4.0000
15.8226,53.9332,-2.1317,4.0000
16.1262,53.9552,-2.1317,4.0000
16.4299,53.9789,-2.1317,4.0000
16.7338,54.0043,-2.1317,4.0000
17.0378,54.0315,-2.1317,4.0000
17.3420,54.0605,-2.1317,4.0000
17.2000,56.2093,-0.7588,3.0000
17.2000,57.4974,0.0578,3.0000
17.2000,58.6604,0.7941,3.0000
17.2000,59.7158,1.4615,3.0000
17.4270,59.8000,1.4969,3.0000
17.6760,59.8000,1.4766,3.0000
17.9264,59.8000,1.4552,3.0000
18.1783,59.8000,1.4329,3.0000
18.4316,59.8000,1.4096,3.0000
18.6865,59.8000,1.3852,3.0000
18.9431,59.8000,1.3598,3.0000
19.2014,59.8000,1.3334,3.0000
19.4615,59.8000,1.3058,3.0000
19.7235,59.8000,1.2772,3.0000
19.9874,59.8000,1.2475,3.0000
20.2534,59.8000,1.2166,3.0000
20.5215,59.8000,1.1846,3.0000
2.4016,57.3728,-2.1317,4.0000
2.6838,57.3137,-2.1317,4.0000
2.9657,57.2564,-2.1317,4.0000
3.2474,57.2009,-2.1317,4.0000
3.5289,57.1472,-2.1317,4.0000
4.1011,57.9143,-1.5325,5.0000
4.3888,57.9143,-1.4972,5.0000
4.6746,57.9143,-1.4634,5.0000
4.9584,57.9143,-1.4309,5.0000
5.2404,57.9143,-1.3998,5.0000
5.5206,57.9143,-1.3700,5.0000
5.7992,57.9143,-1.3415,5.0000
6.0762,57.9143,-1.3143,5.0000
6.3517,57.9143,-1.2884,5.0000
6.6258,57.9143,-1.2638,5.0000
6.8985,57.9143,-1.2405,5.0000
7.1700,57.9143,-1.2184,5.0000
7.4402,57.9143,-1.1975,5.0000
7.7093,57.9143,-1.1778,5.0000
7.9774,57.9143,-1.1593,5.0000
8.2444,57.9143,-1.1420,5.0000
8.5105,57.9143,-1.1259,5.0000
8.7757,57.9143,-1.1110,5.0000
9.0402,57.9143,-1.0973,5.0000
9.3039,57.9143,-1.0847,5.0000
9.5387,57.6628,-1.2521,5.0000
9.7762,57.3858,-1.4385,5.0000
10.0192,57.1041,-1.6292,5.0000
10.2678,56.8175,-1.8244,5.0000
10.5124,56.3743,-2.1317,4.0000
10.7904,56.3656,-2.1317,4.0000
11.0684,56.3586,-2.1317,4.0000
11.3464,56.3532,-2.1317,4.0000
11.6243,56.3495,-2.1317,4.0000
11.9023,56.3475,-2.1317,4.0000
12.1802,56.3472,-2.1317,4.0000
12.4582,56.3485,-2.1317,4.0000
12.7361,56.3515,-2.1317,4.0000
13.0141,56.3562,-2.1317,4.0000
13.2921,56.3626,-2.1317,4.0000
13.5702,56.3706,-2.1317,4.0000
13.8482,56.3804,-2.1317,4.0000
14.1263,56.3918,-2.1317,4.0000
14.4045,56.4049,-2.1317,4.0000
14.6827,56.4197,-2.1317,4.0000
14.9610,56.4362,-2.1317,4.0000
15.2394,56.4544,-2.1317,4.0000
15.5178,56.4742,-2.1317,4.0000
15.7964,56.4958,-2.1317,4.0000
16.0750,56.5190,-2.1317,4.0000
16.3538,56.5440,-2.1317,4.0000
16.6326,56.5707,-2.1317,4.0000
16.9116,56.5991,-2.1317,4.0000
17.1907,56.6292,-2.1317,4.0000
17.2000,57.8545,-1.2744,3.0000
17.2000,59.0000,-0.4734,3.0000
17.2600,59.8000,0.0800,3.0000
17.5119,59.8000,0.0567,3.0000
17.7651,59.8000,0.0323,3.0000
18.0198,59.8000,0.0067,3.0000
18.2759,59.8000,-0.0201,3.0000
18.5332,59.8016,-0.0470,17.0000
18.7795,59.8417,-0.0470,17.0000
19.0289,59.8746,-0.0535,17.0000
19.3170,59.8000,-0.1397,3.0000
19.5817,59.8000,-0.1728,3.0000
19.8484,59.8000,-0.2072,3.0000
20.1171,59.8000,-0.2430,3.0000
20.3880,59.8000,-0.2801,3.0000
20.6611,59.8000,-0.3186,3.0000
3.1743,59.5740,-2.1317,4.0000
3.4330,59.5167,-2.1317,4.0000
3.6916,59.4611,-2.1317,4.0000
3.9500,59.4072,-2.1317,4.0000
4.2083,59.3551,-2.1317,4.0000
4.4665,59.3048,-2.1317,4.0000
4.7245,59.2561,-2.1317,4.0000
4.9825,59.2092,-2.1317,4.0000
5.2403,59.1641,-2.1317,4.0000
5.4980,59.1206,-2.1317,4.0000
5.7556,59.0788,-2.1317,4.0000
6.0132,59.0388,-2.1317,4.0000
6.2706,59.0004,-2.1317,4.0000
6.5279,58.9637,-2.1317,4.0000
6.7852,58.9287,-2.1317,4.0000
7.0423,58.8954,-2.1317,4.0000
7.2994,58.8638,-2.1317,4.0000
7.5564,58.8338,-2.1317,4.0000
7.8133,58.8055,-2.1317,4.0000
8.0701,58.7789,-2.1317,4.0000
8.3269,58.7539,-2.1317,4.0000
8.5837,58.7306,-2.1317,4.0000
8.8403,58.7090,-2.1317,4.0000
9.0969,58.6890,-2.1317,4.0000
9.3535,58.6706,-2.1317,4.0000
9.6100,58.6539,-2.1317,4.0000
9.8665,58.6389,-2.1317,4.0000
10.1230,58.6254,-2.1317,4.0000
10.3794,58.6137,-2.1317,4.0000
10.6358,58.6035,-2.1317,4.0000
10.8921,58.5950,-2.1317,4.0000
11.1485,58.5881,-2.1317,4.0000
11.4048,58.5829,-2.1317,4.0000
11.6611,58.5793,-2.1317,4.0000
11.9174,58.5774,-2.1317,4.0000
12.1738,58.5770,-2.1317,4.0000
12.4301,58.5783,-2.1317,4.0000
12.6864,58.5813,-2.1317,4.0000
12.9427,58.5858,-2.1317,4.0000
13.1991,58.5921,-2.1317,4.0000
13.4554,58.5999,-2.1317,4.0000
13.7118,58.6094,-2.1317,4.0000
13.9682,58.6205,-2.1317,4.0000
14.2246,58.6333,-2.1317,4.0000
14.4811,58.6477,-2.1317,4.0000
14.7376,58.6637,-2.1317,4.0000
14.9941,58.6814,-2.1317,4.0000
15.2507,58.7008,-2.1317,4.0000
15.5074,58.7218,-2.1317,4.0000
15.7641,58.7444,-2.1317,4.0000
16.0209,58.7687,-2.1317,4.0000
16.2777,58.7947,-2.1317,4.0000
16.5346,58.8223,-2.1317,4.0000
16.7915,58.8516,-2.1317,4.0000
17.0486,58.8825,-2.1317,4.0000
17.2000,59.3516,-1.7854,3.0000
17.3464,59.8000,-1.4556,3.0000
17.6027,59.8000,-1.4832,3.0000
17.8604,59.8000,-1.5121,3.0000
18.1024,59.8592,-1.4951,3.0000
18.3597,59.8680,-1.5197,17.0000
18.6212,59.8680,-1.5528,17.0000
18.8845,59.8680,-1.5874,17.0000
19.1728,59.8000,-1.6782,3.0000
19.4406,59.8000,-1.7159,3.0000
19.7103,59.8000,-1.7551,3.0000
19.9821,59.8000,-1.7959,3.0000
20.2560,59.8000,-1.8383,3.0000
20.5322,59.8000,-1.8823,3.0000
20.8106,59.8000,-1.9279,3.0000
3.8575,61.5202,-2.1317,4.0000
4.0956,61.4648,-2.1317,4.0000
4.3336,61.4111,-2.1317,4.0000
4.5715,61.3591,-2.1317,4.0000
4.8095,61.3088,-2.1317,4.0000
5.0473,61.2601,-2.1317,4.0000
5.2852,61.2131,-2.1317,4.0000
5.5229,61.1678,-2.1317,4.0000
5.7607,61.1241,-2.1317,4.0000
5.9984,61.0821,-2.1317,4.0000
6.2360,61.0417,-2.1317,4.0000
6.4736,61.0030,-2.1317,4.0000
6.7112,60.9658,-2.1317,4.0000
6.9487,60.9304,-2.1317,4.0000
7.1862,60.8965,-2.1317,4.0000
7.4237,60.8643,-2.1317,4.0000
7.6611,60.8337,-2.1317,4.0000
7.8985,60.8047,-2.1317,4.0000
8.1358,60.7773,-2.1317,4.0000
8.3732,60.7515,-2.1317,4.0000
8.6105,60.7273,-2.1317,4.0000
8.8478,60.7048,-2.1317,4.0000
9.0850,60.6838,-2.1317,4.0000
9.3223,60.6644,-2.1317,4.0000
9.5595,60.6467,-2.1317,4.0000
9.7967,60.6305,-2.1317,4.0000
10.0339,60.6159,-2.1317,4.0000
10.2710,60.6029,-2.1317,4.0000
10.5082,60.5915,-2.1317,4.0000
10.7453,60.5816,-2.1317,4.0000
10.9824,60.5734,-2.1317,4.0000
11.2196,60.5668,-2.1317,4.0000
11.4567,60.5617,-2.1317,4.0000
11.6938,60.5582,-2.1317,4.0000
11.9309,60.5563,-2.1317,4.0000
12.1680,60.5560,-2.1317,4.0000
12.4051,60.5573,-2.1317,4.0000
12.6422,60.5601,-2.1317,4.0000
12.8793,60.5645,-2.1317,4.0000
13.1165,60.5706,-2.1317,4.0000
13.3536,60.5782,-2.1317,4.0000
13.5907,60.5874,-2.1317,4.0000
13.8279,60.5981,-2.1317,4.0000
14.0650,60.6105,-2.1317,4.0000
14.3022,60.6244,-2.1317,4.0000
14.5394,60.6400,-2.1317,4.0000
14.7766,60.6571,-2.1317,4.0000
15.0138,60.6758,-2.1317,4.0000
15.2511,60.6962,-2.1317,4.0000
15.4883,60.7181,-2.1317,4.0000
15.7256,60.7416,-2.1317,4.0000
15.9630,60.7668,-2.1317,4.0000
16.2003,60.7935,-2.1317,4.0000
16.4377,60.8219,-2.1317,4.0000
16.6751,60.8518,-2.1317,4.0000
16.9126,60.8834,-2.1317,4.0000
17.1500,60.9166,-2.1317,4.0000
17.3876,60.9514,-2.1317,4.0000
17.6251,60.9879,-2.1317,4.0000
17.8627,61.0260,-2.1317,4.0000
18.1003,61.0657,-2.1317,4.0000
18.3380,61.1071,-2.1317,4.0000
18.5757,61.1501,-2.1317,4.0000
18.8135,61.1948,-2.1317,4.0000
19.0513,61.2411,-2.1317,4.0000
19.2891,61.2891,-2.1317,4.0000
19.5270,61.3388,-2.1317,4.0000
19.7650,61.3901,-2.1317,4.0000
20.0029,61.4431,-2.1317,4.0000
20.2410,61.4978,-2.1317,4.0000
4.4683,63.2603,-2.1317,4.0000
4.6881,63.2070,-2.1317,4.0000
4.9078,63.1554,-2.1317,4.0000
5.1276,63.1053,-2.1317,4.0000
5.3474,63.0569,-2.1317,4.0000
5.5672,63.0101,-2.1317,4.0000
5.7869,62.9648,-2.1317,4.0000
6.0068,62.9212,-2.1317,4.0000
6.2266,62.8791,-2.1317,4.0000
6.4464,62.8386,-2.1317,4.0000
6.6662,62.7997,-2.1317,4.0000
6.8860,62.7624,-2.1317,4.0000
7.1059,62.7266,-2.1317,4.0000
7.3257,62.6924,-2.1317,4.0000
7.5456,62.6598,-2.1317,4.0000
7.7654,62.6287,-2.1317,4.0000
7.9853,62.5992,-2.1317,4.0000
8.2051,62.5713,-2.1317,4.0000
8.4250,62.5449,-2.1317,4.0000
8.6449,62.5200,-2.1317,4.0000
8.8647,62.4967,-2.1317,4.0000
9.0846,62.4749,-2.1317,4.0000
9.3044,62.4547,-2.1317,4.0000
9.5243,62.4360,-2.1317,4.0000
9.7442,62.4189,-2.1317,4.0000
9.9641,62.4033,-2.1317,4.0000
10.1839,62.3892,-2.1317,4.0000
10.4038,62.3767,-2.1317,4.0000
10.6237,62.3657,-2.1317,4.0000
10.8436,62.3562,-2.1317,4.0000
11.0635,62.3482,-2.1317,4.0000
11.2833,62.3418,-2.1317,4.0000
11.5032,62.3369,-2.1317,4.0000
11.7231,62.3336,-2.1317,4.0000
11.9430,62.3317,-2.1317,4.0000
12.1628,62.3314,-2.1317,4.0000
12.3827,62.3326,-2.1317,4.0000
12.6026,62.3354,-2.1317,4.0000
12.8225,62.3397,-2.1317,4.0000
13.0424,62.3455,-2.1317,4.0000
13.2622,62.3528,-2.1317,4.0000
13.4821,62.3617,-2.1317,4.0000
13.7020,62.3721,-2.1317,4.0000
13.9219,62.3840,-2.1317,4.0000
14.1417,62.3975,-2.1317,4.0000
14.3616,62.4124,-2.1317,4.0000
14.5815,62.4290,-2.1317,4.0000
14.8014,62.4470,-2.1317,4.0000
15.0212,62.4666,-2.1317,4.0000
15.2411,62.4878,-2.1317,4.0000
15.4610,62.5105,-2.1317,4.0000
15.6808,62.5347,-2.1317,4.0000
15.9007,62.5605,-2.1317,4.0000
16.1205,62.5878,-2.1317,4.0000
16.3404,62.6167,-2.1317,4.0000
16.5603,62.6472,-2.1317,4.0000
16.7801,62.6792,-2.1317,4.0000
16.9999,62.7127,-2.1317,4.0000
17.2198,62.7479,-2.1317,4.0000
17.4396,62.7846,-2.1317,4.0000
17.6594,62.8228,-2.1317,4.0000
17.8793,62.8627,-2.1317,4.0000
18.0991,62.9041,-2.1317,4.0000
18.3189,62.9471,-2.1317,4.0000
18.5387,62.9918,-2.1317,4.0000
18.7585,63.0379,-2.1317,4.0000
18.9783,63.0857,-2.1317,4.0000
19.1980,63.1351,-2.1317,4.0000
19.4178,63.1861,-2.1317,4.0000
19.6375,63.2388,-2.1317,4.0000
5.0200,64.8319,-2.1317,4.0000
5.2233,64.7808,-2.1317,4.0000
5.4266,64.7313,-2.1317,4.0000
5.6300,64.6833,-2.1317,4.0000
5.8335,64.6368,-2.1317,4.0000
6.0370,64.5918,-2.1317,4.0000
6.2406,64.5484,-2.1317,4.0000
6.4442,64.5065,-2.1317,4.0000
6.6479,64.4661,-2.1317,4.0000
6.8516,64.4272,-2.1317,4.0000
7.0553,64.3899,-2.1317,4.0000
7.2591,64.3540,-2.1317,4.0000
7.4630,64.3197,-2.1317,4.0000
7.6669,64.2868,-2.1317,4.0000
7.8708,64.2555,-2.1317,4.0000
8.0747,64.2256,-2.1317,4.0000
8.2787,64.1973,-2.1317,4.0000
8.4827,64.1704,-2.1317,4.0000
8.6867,64.1450,-2.1317,4.0000
8.8908,64.1211,-2.1317,4.0000
9.0949,64.0987,-2.1317,4.0000
9.2990,64.0778,-2.1317,4.0000
9.5031,64.0584,-2.1317,4.0000
9.7073,64.0404,-2.1317,4.0000
9.9115,64.0239,-2.1317,4.0000
10.1157,64.0089,-2.1317,4.0000
10.3199,63.9954,-2.1317,4.0000
10.5241,63.9833,-2.1317,4.0000
10.7283,63.9727,-2.1317,4.0000
10.9326,63.9636,-2.1317,4.0000
11.1368,63.9560,-2.1317,4.0000
11.3411,63.9498,-2.1317,4.0000
11.5454,63.9451,-2.1317,4.0000
11.7496,63.9419,-2.1317,4.0000
11.9539,63.9401,-2.1317,4.0000
12.1582,63.9398,-2.1317,4.0000
12.3624,63.9410,-2.1317,4.0000
12.5667,63.9436,-2.1317,4.0000
12.7710,63.9477,-2.1317,4.0000
12.9752,63.9533,-2.1317,4.0000
13.1795,63.9604,-2.1317,4.0000
13.3837,63.9689,-2.1317,4.0000
13.5880,63.9789,-2.1317,4.0000
13.7922,63.9904,-2.1317,4.0000
13.9964,64.0033,-2.1317,4.0000
14.2006,64.0177,-2.1317,4.0000
14.4048,64.0336,-2.1317,4.0000
14.6090,64.0510,-2.1317,4.0000
14.8131,64.0698,-2.1317,4.0000
15.0172,64.0902,-2.1317,4.0000
15.2213,64.1120,-2.1317,4.0000
15.4254,64.1353,-2.1317,4.0000
15.6294,64.1600,-2.1317,4.0000
15.8335,64.1863,-2.1317,4.0000
16.0375,64.2141,-2.1317,4.0000
16.2414,64.2433,-2.1317,4.0000
16.4454,64.2741,-2.1317,4.0000
16.6492,64.3063,-2.1317,4.0000
16.8531,64.3401,-2.1317,4.0000
17.0569,64.3753,-2.1317,4.0000
17.2607,64.4121,-2.1317,4.0000
17.4644,64.4503,-2.1317,4.0000
17.6681,64.4901,-2.1317,4.0000
17.8717,64.5314,-2.1317,4.0000
18.0753,64.5742,-2.1317,4.0000
18.2789,64.6186,-2.1317,4.0000
18.4823,64.6644,-2.1317,4.0000
18.6857,64.7119,-2.1317,4.0000
18.8891,64.7608,-2.1317,4.0000
19.0924,64.8112,-2.1317,4.0000
5.5228,66.2643,-2.1317,4.0000
5.7112,66.2154,-2.1317,4.0000
5.8996,66.1680,-2.1317,4.0000
6.0882,66.1220,-2.1317,4.0000
6.2768,66.0775,-2.1317,4.0000
6.4656,66.0345,-2.1317,4.0000
6.6544,65.9929,-2.1317,4.0000
6.8433,65.9528,-2.1317,4.0000
7.0323,65.9141,-2.1317,4.0000
7.2214,65.8769,-2.1317,4.0000
7.4105,65.8411,-2.1317,4.0000
7.5997,65.8068,-2.1317,4.0000
7.7890,65.7739,-2.1317,4.0000
7.9783,65.7424,-2.1317,4.0000
8.1677,65.7124,-2.1317,4.0000
8.3571,65.6838,-2.1317,4.0000
8.5466,65.6566,-2.1317,4.0000
8.7362,65.6308,-2.1317,4.0000
8.9258,65.6065,-2.1317,4.0000
9.1155,65.5836,-2.1317,4.0000
9.3052,65.5621,-2.1317,4.0000
9.4949,65.5421,-2.1317,4.0000
9.6847,65.5234,-2.1317,4.0000
9.8745,65.5062,-2.1317,4.0000
10.0643,65.4904,-2.1317,4.0000
10.2542,65.4760,-2.1317,4.0000
10.4441,65.4630,-2.1317,4.0000
10.6340,65.4515,-2.1317,4.0000
10.8240,65.4413,-2.1317,4.0000
11.0139,65.4326,-2.1317,4.0000
11.2039,65.4252,-2.1317,4.0000
11.3939,65.4193,-2.1317,4.0000
11.5839,65.4148,-2.1317,4.0000
11.7739,65.4117,-2.1317,4.0000
11.9639,65.4100,-2.1317,4.0000
12.1539,65.4097,-2.1317,4.0000
12.3439,65.4109,-2.1317,4.0000
12.5339,65.4134,-2.1317,4.0000
12.7239,65.4173,-2.1317,4.0000
12.9139,65.4227,-2.1317,4.0000
13.1039,65.4295,-2.1317,4.0000
13.2938,65.4376,-2.1317,4.0000
13.4838,65.4472,-2.1317,4.0000
13.6737,65.4582,-2.1317,4.0000
13.8636,65.4706,-2.1317,4.0000
14.0535,65.4845,-2.1317,4.0000
14.2433,65.4997,-2.1317,4.0000
14.4332,65.5163,-2.1317,4.0000
14.6230,65.5344,-2.1317,4.0000
14.8127,65.5539,-2.1317,4.0000
15.0024,65.5748,-2.1317,4.0000
15.1921,65.5972,-2.1317,4.0000
15.3817,65.6209,-2.1317,4.0000
15.5713,65.6461,-2.1317,4.0000
15.7608,65.6727,-2.1317,4.0000
15.9503,65.7007,-2.1317,4.0000
16.1397,65.7302,-2.1317,4.0000
16.3291,65.7611,-2.1317,4.0000
16.5184,65.7934,-2.1317,4.0000
16.7076,65.8272,-2.1317,4.0000
16.8968,65.8624,-2.1317,4.0000
17.0859,65.8990,-2.1317,4.0000
17.2749,65.9371,-2.1317,4.0000
17.4638,65.9767,-2.1317,4.0000
17.6527,66.0177,-2.1317,4.0000
17.8414,66.0601,-2.1317,4.0000
18.0301,66.1040,-2.1317,4.0000
18.2187,66.1494,-2.1317,4.0000
18.4072,66.1962,-2.1317,4.0000
18.5956,66.2445,-2.1317,4.0000
5.9849,67.5805,-2.1317,4.0000
6.1596,67.5339,-2.1317,4.0000
6.3344,67.4886,-2.1317,4.0000
6.5094,67.4447,-2.1317,4.0000
6.6845,67.4023,-2.1317,4.0000
6.8597,67.3612,-2.1317,4.0000
7.0350,67.3215,-2.1317,4.0000
7.2104,67.2831,-2.1317,4.0000
7.3859,67.2462,-2.1317,4.0000
7.5615,67.2106,-2.1317,4.0000
7.7372,67.1764,-2.1317,4.0000
7.9131,67.1436,-2.1317,4.0000
8.0889,67.1122,-2.1317,4.0000
8.2649,67.0821,-2.1317,4.0000
8.4410,67.0534,-2.1317,4.0000
8.6171,67.0260,-2.1317,4.0000
8.7933,67.0000,-2.1317,4.0000
8.9696,66.9754,-2.1317,4.0000
9.1459,66.9522,-2.1317,4.0000
9.3223,66.9303,-2.1317,4.0000
9.4988,66.9097,-2.1317,4.0000
9.6753,66.8905,-2.1317,4.0000
9.8519,66.8727,-2.1317,4.0000
10.0285,66.8562,-2.1317,4.0000
10.2051,66.8411,-2.1317,4.0000
10.3818,66.8274,-2.1317,4.0000
10.5585,66.8149,-2.1317,4.0000
10.7353,66.8039,-2.1317,4.0000
