X,Y,Z,C
-69.2556,21.4156,-0.9500,4.0000
-69.2819,21.2593,-0.9500,4.0000
-69.3070,21.1030,-0.9500,4.0000
-69.3308,20.9466,-0.9500,4.0000
-69.3534,20.7901,-0.9500,4.0000
-69.3748,20.6335,-0.9500,4.0000
-69.3950,20.4769,-0.9500,4.0000
-69.4138,20.3202,-0.9500,4.0000
-69.4315,20.1634,-0.9500,4.0000
-69.4479,20.0066,-0.9500,4.0000
-69.4631,19.8497,-0.9500,4.0000
-69.4771,19.6928,-0.9500,4.0000
-69.4898,19.5358,-0.9500,4.0000
-69.5013,19.3788,-0.9500,4.0000
-69.5116,19.2218,-0.9500,4.0000
-69.5207,19.0647,-0.9500,4.0000
-69.5285,18.9076,-0.9500,4.0000
-69.5350,18.7505,-0.9500,4.0000
-69.5404,18.5934,-0.9500,4.0000
-69.5445,18.4362,-0.9500,4.0000
-69.5474,18.2790,-0.9500,4.0000
-69.5491,18.1218,-0.9500,4.0000
-69.5495,17.9647,-0.9500,4.0000
-69.5487,17.8075,-0.9500,4.0000
-69.5467,17.6503,-0.9500,4.0000
-69.5435,17.4931,-0.9500,4.0000
-69.5390,17.3360,-0.9500,4.0000
-69.5333,17.1789,-0.9500,4.0000
-69.5264,17.0217,-0.9500,4.0000
-69.5182,16.8646,-0.9500,4.0000
-69.5088,16.7076,-0.9500,4.0000
-69.4982,16.5506,-0.9500,4.0000
-69.4863,16.3936,-0.9500,4.0000
-69.4732,16.2366,-0.9500,4.0000
-69.4589,16.0797,-0.9500,4.0000
-69.4434,15.9228,-0.9500,4.0000
-69.4266,15.7660,-0.9500,4.0000
-69.4086,15.6093,-0.9500,4.0000
-69.3893,15.4526,-0.9500,4.0000
-69.3688,15.2960,-0.9500,4.0000
-69.3471,15.1394,-0.9500,4.0000
-69.3241,14.9830,-0.9500,4.0000
-69.2999,14.8266,-0.9500,4.0000
-69.2745,14.6703,-0.9500,4.0000
-69.2478,14.5140,-0.9500,4.0000
-69.2199,14.3579,-0.9500,4.0000
-69.1907,14.2019,-0.9500,4.0000
-69.1603,14.0459,-0.9500,4.0000
-69.1286,13.8901,-0.9500,4.0000
-69.0957,13.7344,-0.9500,4.0000
-69.0615,13.5788,-0.9500,4.0000
-69.0261,13.4233,-0.9500,4.0000
-68.9894,13.2679,-0.9500,4.0000
-68.9515,13.1127,-0.9500,4.0000
-68.9123,12.9576,-0.9500,4.0000
-68.8719,12.8026,-0.9500,4.0000
-68.8302,12.6478,-0.9500,4.0000
-67.9470,22.0358,-0.9081,3.0000
-67.9791,21.8916,-0.9081,3.0000
-68.0100,21.7472,-0.9081,3.0000
-68.0397,21.6028,-0.9081,4.0000
-68.0682,21.4582,-0.9081,4.0000
-68.0955,21.3135,-0.9081,4.0000
-68.1486,21.1770,-0.9500,4.0000
-68.1736,21.0317,-0.9500,4.0000
-68.1975,20.8863,-0.9500,4.0000
-68.2202,20.7409,-0.9500,4.0000
-68.2417,20.5954,-0.9500,4.0000
-68.2620,20.4497,-0.9500,4.0000
-68.2812,20.3041,-0.9500,4.0000
-68.2992,20.1583,-0.9500,4.0000
-68.3160,20.0124,-0.9500,4.0000
-68.3316,19.8666,-0.9500,4.0000
-68.3461,19.7206,-0.9500,4.0000
-68.3594,19.5746,-0.9500,4.0000
-68.3715,19.4285,-0.9500,4.0000
-68.3825,19.2824,-0.9500,4.0000
-68.3922,19.1363,-0.9500,4.0000
-68.4008,18.9901,-0.9500,4.0000
-68.4083,18.8439,-0.9500,4.0000
-68.4146,18.6977,-0.9500,4.0000
-68.4196,18.5514,-0.9500,4.0000
-68.4236,18.4051,-0.9500,4.0000
-68.4263,18.2588,-0.9500,4.0000
-68.4279,18.1125,-0.9500,4.0000
-68.4283,17.9662,-0.9500,4.0000
-68.4276,17.8199,-0.9500,4.0000
-68.4257,17.6736,-0.9500,4.0000
-68.4226,17.5273,-0.9500,4.0000
-68.4183,17.3811,-0.9500,4.0000
-68.4129,17.2348,-0.9500,4.0000
-68.4063,17.0886,-0.9500,4.0000
-68.3985,16.9424,-0.9500,4.0000
-68.3896,16.7962,-0.9500,4.0000
-68.3794,16.6501,-0.9500,4.0000
-68.3682,16.5040,-0.9500,4.0000
-68.3557,16.3579,-0.9500,4.0000
-68.3421,16.2120,-0.9500,4.0000
-68.3273,16.0660,-0.9500,4.0000
-68.3113,15.9201,-0.9500,4.0000
-68.2942,15.7743,-0.9500,4.0000
-68.2758,15.6286,-0.9500,4.0000
-68.2563,15.4829,-0.9500,4.0000
-68.2357,15.3373,-0.9500,4.0000
-68.2138,15.1918,-0.9500,4.0000
-68.1908,15.0464,-0.9500,4.0000
-68.1666,14.9010,-0.9500,4.0000
-68.1412,14.7558,-0.9500,4.0000
-68.1146,14.6107,-0.9500,4.0000
-68.0869,14.4657,-0.9500,4.0000
-68.0579,14.3207,-0.9500,4.0000
-68.0278,14.1760,-0.9500,3.0000
-67.9700,14.0415,-0.9081,3.0000
-67.9376,13.8973,-0.9081,3.0000
